begin
 atom    -1.1574639797    -9.5855627969     8.1631695051     H     0.514240   0.00    -0.0067098869    0.0028014974   -0.0055552243 
 atom    -6.3149355144    -5.3046630427     7.6664417402     O    -0.806428   0.00     0.0037077575    0.0053771468    0.0051589832 
 atom    -3.2011527617     3.8201509461     7.7957700748     O    -0.790037   0.00     0.0219776645   -0.0058159669    0.0005339048 
 atom    -4.5884911842     9.4297732255     7.9078348646     O    -0.836725   0.00     0.0080288346    0.0186556367    0.0233548035 
 atom     0.6383365845     6.1082440218     7.5841728683     H     0.466378   0.00    -0.0001768155   -0.0138824339    0.0179506814 
 atom    -9.6498956224    -9.1767396069     5.0246726046     H     0.423474   0.00     0.0075990898    0.0047791017   -0.0015515324 
 atom    -3.6506220985    10.3685689541     9.2041029345     H     0.431387   0.00    -0.0085363699   -0.0143491111   -0.0203486721 
 atom   -10.3839127579     3.9961123166     6.7925636588     O    -0.795360   0.00    -0.0122816047    0.0017673965    0.0139956820 
 atom    -9.3323186220     9.3618995806     7.7739606136     O    -0.860051   0.00    -0.0011255730    0.0022819918   -0.0064244701 
 atom    -6.6198133949     9.5976879503     7.9956275139     H     0.511848   0.00    -0.0016363658   -0.0057271995    0.0000384980 
 atom   -10.5498974918    10.7528724728     8.1220266009     H     0.389480   0.00     0.0063813804   -0.0057029499   -0.0009955914 
 atom    -8.8712329181     2.8698904064     6.3528754682     H     0.499932   0.00     0.0041258296   -0.0080940563    0.0002356647 
 atom    -1.5511647598     2.8330722734     7.5079626212     H     0.433368   0.00    -0.0077119552    0.0123855637    0.0059162542 
 atom     5.6588525854     5.1108882504     8.2355946718     H     0.473431   0.00    -0.0080467659   -0.0018528092   -0.0045237092 
 atom    -2.6529369051    -3.6164552255    -8.2789070881     H     0.446930   0.00     0.0099243024    0.0079787909    0.0031788261 
 atom     4.0146004392    -2.4187753971    -7.7869101525     H     0.414776   0.00     0.0232145248    0.0166130567   -0.0016859977 
 atom     7.8127952384    -1.7406894454    -5.8967230582     H     0.501647   0.00     0.0101650688    0.0129231822    0.0017468367 
 atom     6.9742516614    -1.7715838352     7.2927784447     H     0.470270   0.00     0.0038237593    0.0029028971    0.0038769636 
 atom    -7.8800792382    -4.2592596742     6.7423102735     H     0.484830   0.00     0.0101427835    0.0017794974    0.0010992355 
 atom     2.0930299064    -2.1968345539     8.8899530190     H     0.405988   0.00     0.0034052996    0.0009044704   -0.0021507698 
end 
